"Idx","SeqId","AltSeqId","TId","Layer","Trace","Direction","Sub","Module","Op","Kernel","Params","Sil(ns)","TC","Device","Stream","Grid","Block","FLOPs","Bytes"
"1227","290","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","101","LSTM","forward","volta_fp16_s884gemm_fp16_128x128_ldg8_f2f_nt","T=[(38,128,2048)],['float16']","494815","-","0","171","8,32,1","128,1,1","0","0"
"1228","289","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:236","bprop","0","torch.nn.functional","dropout","kernelPointwiseApply3","T=(38,128,2048),fp16,","80352","-","0","7","19456,1,1","512,1,1","49807360","39845888"
"1229","-","0","36946","-","-","fprop","0","na","add","elementwise_kernel","na=na,","48608","na","0","7","9728,1,1","128,1,1","0","0"
"1230","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","0","LSTM","forward","elementwise_kernel","T=[(38,128,2048)],['float16']","2112","-","0","7","256,1,1","512,1,1","0","0"
"1231","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","1","LSTM","forward","elementwise_kernel","T=[(38,128,2048)],['float16']","1504","-","0","7","256,1,1","512,1,1","0","0"
"1232","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","2","LSTM","forward","LSTM_elementWise_bp1","T=[(38,128,2048)],['float16']","6591","-","0","174","512,1,1","256,1,1","0","0"
"1233","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","3","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","42879","-","0","174","8,2,8","128,1,1","0","0"
"1234","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","4","LSTM","forward","LSTM_elementWise_bp1","T=[(38,128,2048)],['float16']","6752","-","0","174","512,1,1","256,1,1","0","0"
"1235","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","5","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","1856760","-","0","174","8,2,8","128,1,1","0","0"
"1236","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","6","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","1931224","-","0","173","16,4,1","128,1,1","0","0"
"1237","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","7","LSTM","forward","LSTM_elementWise_bp1","T=[(38,128,2048)],['float16']","9216","-","0","174","512,1,1","256,1,1","0","0"
"1238","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","8","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","43680","-","0","174","8,2,8","128,1,1","0","0"
"1239","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","9","LSTM","forward","LSTM_elementWise_bp1","T=[(38,128,2048)],['float16']","7040","-","0","174","512,1,1","256,1,1","0","0"
"1240","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","10","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","11359","-","0","174","8,2,8","128,1,1","0","0"
"1241","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","11","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","131039","-","0","173","16,4,1","128,1,1","0","0"
"1242","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","12","LSTM","forward","LSTM_elementWise_bp1","T=[(38,128,2048)],['float16']","8000","-","0","174","512,1,1","256,1,1","0","0"
"1243","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","13","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","49280","-","0","174","8,2,8","128,1,1","0","0"
"1244","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","14","LSTM","forward","LSTM_elementWise_bp1","T=[(38,128,2048)],['float16']","5952","-","0","174","512,1,1","256,1,1","0","0"
"1245","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","15","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","10431","-","0","174","8,2,8","128,1,1","0","0"
"1246","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","16","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","130239","-","0","173","16,4,1","128,1,1","0","0"
"1247","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","17","LSTM","forward","LSTM_elementWise_bp1","T=[(38,128,2048)],['float16']","8416","-","0","174","512,1,1","256,1,1","0","0"
"1248","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","18","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","47904","-","0","174","8,2,8","128,1,1","0","0"
"1249","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","19","LSTM","forward","LSTM_elementWise_bp1","T=[(38,128,2048)],['float16']","6176","-","0","174","512,1,1","256,1,1","0","0"
"1250","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","20","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","10463","-","0","174","8,2,8","128,1,1","0","0"
"1251","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","21","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","128672","-","0","173","16,4,1","128,1,1","0","0"
"1252","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","22","LSTM","forward","LSTM_elementWise_bp1","T=[(38,128,2048)],['float16']","8000","-","0","174","512,1,1","256,1,1","0","0"
"1253","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","23","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","45920","-","0","174","8,2,8","128,1,1","0","0"
"1254","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","24","LSTM","forward","LSTM_elementWise_bp1","T=[(38,128,2048)],['float16']","5984","-","0","174","512,1,1","256,1,1","0","0"
"1255","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","25","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","10495","-","0","174","8,2,8","128,1,1","0","0"
"1256","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","26","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","130496","-","0","173","16,4,1","128,1,1","0","0"
"1257","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","27","LSTM","forward","LSTM_elementWise_bp1","T=[(38,128,2048)],['float16']","7872","-","0","174","512,1,1","256,1,1","0","0"
"1258","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","28","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","46816","-","0","174","8,2,8","128,1,1","0","0"
"1259","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","29","LSTM","forward","LSTM_elementWise_bp1","T=[(38,128,2048)],['float16']","6400","-","0","174","512,1,1","256,1,1","0","0"
"1260","286","-","36946","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/apex-0.1-py3.6.egg/apex/amp/_initialize.py:197,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","bprop","30","LSTM","forward","volta_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn","T=[(38,128,2048)],['float16']","11742","-","0","174","8,2,8","128,1,1","0","0"
